設立別,學程別,群科別,畢業生人數,農_林_漁_牧業人數,礦業及土石採取業人數,製造業人數,電力及燃氣供應業人數,用水供應及污染整治業人數,營建工程業人數,批發及零售業人數,運輸及倉儲業人數,住宿及餐飲業人數,"出版_影音製作_傳播及資通訊人數
服務業",金融及保險業人數,不動產業人數,專業_科學及技術服務業人數,支援服務業人數,公共行政及國防；強制性社會安全人數,教育業人數,醫療保健及社會工作服務業人數,藝術_娛樂及休閒服務業人數,其他服務業人數,就業率,農_林_漁_牧業比率,礦業及土石採取業比率,製造業比率,電力及燃氣供應業比率,用水供應及污染整治業比率,營建工程業比率,批發及零售業比率,運輸及倉儲業比率,住宿及餐飲業比率,"出版_影音製作_傳播及資通訊比率
服務業",金融及保險業比率,不動產業比率,專業_科學及技術服務業比率,支援服務業比率,公共行政及國防；強制性社會安全比率,教育業比率,醫療保健及社會工作服務業比率,藝術_娛樂及休閒服務業比率,其他服務業比率
縣市立,實用技能學程,電機與電子群,60,0,0,1,0,0,3,3,1,4,0,0,0,5,0,0,0,0,3,3,38.3333333333333,0,0,1.66666666666667,0,0,5,5,1.66666666666667,6.66666666666667,0,0,0,8.33333333333333,0,0,0,0,5,5
縣市立,實用技能學程,商業與管理群,58,0,0,5,0,0,0,1,0,5,0,1,0,2,5,0,0,1,5,0,43.1034482758621,0,0,8.62068965517241,0,0,0,1.72413793103448,0,8.62068965517241,0,1.72413793103448,0,3.44827586206897,8.62068965517241,0,0,1.72413793103448,8.62068965517241,0
縣市立,實用技能學程,餐旅群,25,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,32,0,0,4,0,0,0,4,0,16,0,0,0,4,0,0,4,0,0,0
縣市立,實用技能學程,美容造型群,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.3448275862069,0,0,0,0,0,0,0,0,0,0,0,0,10.3448275862069,0,0,0,0,0,0
縣市立,進修部(學校),普通科,382,4,0,16,0,0,5,9,3,3,1,12,1,2,2,3,0,5,10,136,55.4973821989529,1.04712041884817,0,4.18848167539267,0,0,1.30890052356021,2.35602094240838,0.785340314136126,0.785340314136126,0.261780104712042,3.1413612565445,0.261780104712042,0.523560209424084,0.523560209424084,0.785340314136126,0,1.30890052356021,2.61780104712042,35.6020942408377
縣市立,進修部(學校),機械群,356,3,0,12,4,0,9,11,4,13,0,1,1,4,2,1,1,0,4,14,23.5955056179775,0.842696629213483,0,3.37078651685393,1.12359550561798,0,2.52808988764045,3.08988764044944,1.12359550561798,3.65168539325843,0,0.280898876404494,0.280898876404494,1.12359550561798,0.561797752808989,0.280898876404494,0.280898876404494,0,1.12359550561798,3.93258426966292
縣市立,進修部(學校),動力機械群,119,0,0,0,4,0,0,1,2,3,0,0,0,8,2,0,0,0,5,2,22.6890756302521,0,0,0,3.36134453781513,0,0,0.840336134453782,1.68067226890756,2.52100840336134,0,0,0,6.72268907563025,1.68067226890756,0,0,0,4.20168067226891,1.68067226890756
縣市立,進修部(學校),電機與電子群,395,4,2,20,1,3,16,7,6,32,2,1,0,18,4,1,0,0,7,6,32.9113924050633,1.0126582278481,0.506329113924051,5.06329113924051,0.253164556962025,0.759493670886076,4.05063291139241,1.77215189873418,1.51898734177215,8.10126582278481,0.506329113924051,0.253164556962025,0,4.55696202531646,1.0126582278481,0.253164556962025,0,0,1.77215189873418,1.51898734177215
縣市立,進修部(學校),化工群,21,0,0,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2,2,47.6190476190476,0,0,4.76190476190476,9.52380952380952,0,4.76190476190476,0,0,0,0,0,4.76190476190476,0,0,4.76190476190476,0,0,9.52380952380952,9.52380952380952
縣市立,進修部(學校),土木與建築群,68,1,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,13.2352941176471,1.47058823529412,0,0,0,0,2.94117647058824,1.47058823529412,0,7.35294117647059,0,0,0,0,0,0,0,0,0,0
縣市立,進修部(學校),商業與管理群,417,0,0,7,1,0,1,4,1,20,1,3,0,8,5,2,0,0,0,4,13.6690647482014,0,0,1.67865707434053,0.239808153477218,0,0.239808153477218,0.959232613908873,0.239808153477218,4.79616306954437,0.239808153477218,0.719424460431655,0,1.91846522781775,1.19904076738609,0.479616306954436,0,0,0,0.959232613908873
縣市立,進修部(學校),外語群,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
縣市立,進修部(學校),設計群,135,0,0,1,1,0,0,2,1,9,0,0,0,2,2,0,1,0,4,2,18.5185185185185,0,0,0.740740740740741,0.740740740740741,0,0,1.48148148148148,0.740740740740741,6.66666666666667,0,0,0,1.48148148148148,1.48148148148148,0,0.740740740740741,0,2.96296296296296,1.48148148148148
縣市立,進修部(學校),餐旅群,35,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5.71428571428571,0,0,0,0,0,0,0,0,5.71428571428571,0,0,0,0,0,0,0,0,0,0
私立,普通科,普通科,24285,15,0,9,1,1,5,11,1,41,1,0,0,5,9,29,0,0,7,20,0.638254066296067,0.061766522544781,0,0.037059913526868,0.004117768169652,0.004117768169652,0.02058884084826,0.045295449866173,0.004117768169652,0.168828494955734,0.004117768169652,0,0,0.02058884084826,0.037059913526868,0.119415276919909,0,0,0.028824377187564,0.082355363393041
私立,專業群(職業)科,機械群,1771,5,1,182,3,1,14,19,11,27,0,0,0,18,8,34,0,0,15,11,19.7063805759458,0.282326369282891,0.056465273856578,10.2766798418972,0.169395821569735,0.056465273856578,0.790513833992095,1.07284020327499,0.62111801242236,1.52456239412761,0,0,0,1.01637492941841,0.451722190852626,1.91981931112366,0,0,0.846979107848673,0.62111801242236
私立,專業群(職業)科,動力機械群,4297,61,10,336,22,3,72,107,193,123,15,1,6,215,59,118,2,1,51,185,36.7698394228532,1.41959506632534,0.232720502676286,7.8194088899232,0.511985105887829,0.069816150802886,1.67558761926926,2.49010937863626,4.49150570165232,2.86246218291831,0.349080754014429,0.023272050267629,0.139632301605771,5.00349080754014,1.37305096579009,2.74610193158017,0.046544100535257,0.023272050267629,1.18687456364906,4.30532929951129
私立,專業群(職業)科,電機與電子群,8813,30,2,277,51,1,55,85,35,161,54,4,1,79,33,131,1,5,40,199,14.1155111766708,0.340406218086917,0.022693747872461,3.14308408033587,0.578690570747759,0.011346873936231,0.624078066492681,0.964484284579598,0.39714058776807,1.82684670373312,0.612731192556451,0.045387495744922,0.011346873936231,0.896403040962215,0.374446839895609,1.4864404856462,0.011346873936231,0.056734369681153,0.453874957449223,2.25802791330988
私立,專業群(職業)科,土木與建築群,213,1,0,0,2,0,0,0,1,1,0,0,0,0,0,3,0,0,0,2,4.69483568075117,0.469483568075117,0,0,0.938967136150235,0,0,0,0.469483568075117,0.469483568075117,0,0,0,0,0,1.40845070422535,0,0,0,0.938967136150235
私立,專業群(職業)科,商業與管理群,8916,12,1,60,9,0,38,116,28,248,26,11,2,43,25,65,7,8,58,117,9.8026020637057,0.134589502018843,0.011215791834904,0.672947510094213,0.100942126514132,0,0.426200089726335,1.30103185284881,0.314042171377299,2.78151637505608,0.291610587707492,0.123373710183939,0.022431583669807,0.482279048900852,0.280394795872589,0.72902646926873,0.078510542844325,0.089726334679228,0.650515926424406,1.31224764468371
私立,專業群(職業)科,外語群,4522,1,0,5,0,0,0,11,2,55,0,0,0,3,5,15,0,2,9,38,3.22865988500663,0.022114108801415,0,0.110570544007077,0,0,0,0.243255196815568,0.044228217602831,1.21627598407784,0,0,0,0.066342326404246,0.110570544007077,0.33171163202123,0,0.044228217602831,0.199026979212738,0.840336134453782
私立,專業群(職業)科,設計群,6029,4,0,26,3,0,21,56,12,115,4,0,0,39,24,35,4,10,78,63,8.19373030353292,0.066345994360591,0,0.431248963343838,0.049759495770443,0,0.3483164703931,0.928843921048267,0.199037983081771,1.90744733786698,0.066345994360591,0,0,0.646873445015757,0.398075966163543,0.580527450655167,0.066345994360591,0.165864985901476,1.29374689003151,1.0449494111793
私立,專業群(職業)科,食品群,100,1,1,4,0,0,0,2,1,24,0,0,0,1,0,0,0,0,5,0,39,1,1,4,0,0,0,2,1,24,0,0,0,1,0,0,0,0,5,0
私立,專業群(職業)科,家政群,5854,4,0,51,5,2,5,87,12,231,12,0,0,409,31,45,40,16,128,517,27.2463272975743,0.068329347454732,0,0.871199180047831,0.085411684318415,0.034164673727366,0.085411684318415,1.48616330714042,0.204988042364195,3.94601981551076,0.204988042364195,0,0,6.98667577724633,0.529552442774171,0.768705158865733,0.683293474547318,0.273317389818927,2.18653911855142,8.83156815852409
私立,專業群(職業)科,餐旅群,18634,80,12,212,18,5,71,283,84,2462,55,25,3,114,105,225,7,21,167,379,23.2263604164431,0.42932274337233,0.06439841150585,1.13770526993668,0.096597617258774,0.026832671460771,0.381023934742943,1.51872920467962,0.450788880540947,13.2124074272835,0.295159386068477,0.134163357303853,0.016099602876462,0.611784909305571,0.563486100676183,1.20747021573468,0.037565740045079,0.112697220135237,0.896211226789739,2.03391649672641
私立,專業群(職業)科,海事群,74,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,17.5675675675676,0,0,0,0,0,0,0,1.35135135135135,0,0,0,0,0,16.2162162162162,0,0,0,0,0
私立,專業群(職業)科,藝術群,2400,1,0,8,3,0,6,35,4,72,8,2,1,4,6,13,0,1,76,55,12.2916666666667,0.041666666666667,0,0.333333333333333,0.125,0,0.25,1.45833333333333,0.166666666666667,3,0.333333333333333,0.083333333333333,0.041666666666667,0.166666666666667,0.25,0.541666666666667,0,0.041666666666667,3.16666666666667,2.29166666666667
私立,專業群(職業)科,綜合,373,7,1,19,0,0,1,12,2,49,0,0,0,2,42,0,0,2,4,61,54.1554959785523,1.87667560321716,0.268096514745308,5.09383378016086,0,0,0.268096514745308,3.2171581769437,0.536193029490617,13.1367292225201,0,0,0,0.536193029490617,11.260053619303,0,0,0.536193029490617,1.07238605898123,16.3538873994638
私立,綜合高中,學術群,1709,1,0,4,0,0,1,0,0,8,1,0,0,0,1,3,3,0,0,3,1.46284376828555,0.058513750731422,0,0.234055002925687,0,0,0.058513750731422,0,0,0.468110005851375,0.058513750731422,0,0,0,0.058513750731422,0.175541252194266,0.175541252194266,0,0,0.175541252194266
私立,綜合高中,機械群,42,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,11.9047619047619,0,0,0,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0
私立,綜合高中,動力機械群,125,2,0,4,0,0,2,2,2,6,0,0,0,1,0,0,0,0,0,3,17.6,1.6,0,3.2,0,0,1.6,1.6,1.6,4.8,0,0,0,0.8,0,0,0,0,0,2.4
私立,綜合高中,電機與電子群,990,5,0,9,5,0,6,3,1,5,0,0,0,14,0,9,0,0,4,15,7.67676767676768,0.505050505050505,0,0.909090909090909,0.505050505050505,0,0.606060606060606,0.303030303030303,0.101010101010101,0.505050505050505,0,0,0,1.41414141414141,0,0.909090909090909,0,0,0.404040404040404,1.51515151515152
私立,綜合高中,化工群,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
私立,綜合高中,商業與管理群,1327,3,0,2,2,0,2,8,0,11,0,1,0,2,0,12,0,0,6,12,4.59683496608892,0.226073850791258,0,0.150715900527506,0.150715900527506,0,0.150715900527506,0.602863602110023,0,0.828937452901281,0,0.075357950263753,0,0.150715900527506,0,0.904295403165034,0,0,0.452147701582517,0.904295403165034
私立,綜合高中,外語群,1056,3,0,0,0,0,0,2,0,5,0,0,0,0,2,2,0,0,3,3,1.89393939393939,0.284090909090909,0,0,0,0,0,0.189393939393939,0,0.473484848484848,0,0,0,0,0.189393939393939,0.189393939393939,0,0,0.284090909090909,0.284090909090909
私立,綜合高中,設計群,588,0,0,1,0,0,0,2,0,7,0,0,0,0,0,2,0,0,2,0,2.38095238095238,0,0,0.170068027210884,0,0,0,0.340136054421769,0,1.19047619047619,0,0,0,0,0,0.340136054421769,0,0,0.340136054421769,0
私立,綜合高中,家政群,485,0,0,5,1,0,1,6,0,16,0,0,0,7,9,7,3,1,1,8,13.4020618556701,0,0,1.03092783505155,0.206185567010309,0,0.206185567010309,1.23711340206186,0,3.29896907216495,0,0,0,1.44329896907217,1.85567010309278,1.44329896907217,0.618556701030928,0.206185567010309,0.206185567010309,1.64948453608247
私立,綜合高中,餐旅群,1541,0,0,2,2,0,0,7,17,92,1,0,0,2,14,38,2,0,5,21,13.1732641142116,0,0,0.129785853341986,0.129785853341986,0,0,0.45425048669695,1.10317975340688,5.97014925373134,0.064892926670993,0,0,0.129785853341986,0.9085009733939,2.46593121349773,0.129785853341986,0,0.324464633354964,1.36275146009085
私立,綜合高中,藝術群,24,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,0,0,0,3,45.8333333333333,0,0,0,0,0,0,0,0,20.8333333333333,0,0,0,0,4.16666666666667,8.33333333333333,0,0,0,12.5
私立,綜合高中,綜合,224,0,0,4,0,1,0,4,0,10,0,1,0,1,2,0,0,0,0,3,11.6071428571429,0,0,1.78571428571429,0,0.446428571428571,0,1.78571428571429,0,4.46428571428571,0,0.446428571428571,0,0.446428571428571,0.892857142857143,0,0,0,0,1.33928571428571
私立,實用技能學程,機械群,62,2,0,21,0,0,0,1,2,5,1,0,0,1,7,3,0,0,0,2,72.5806451612903,3.2258064516129,0,33.8709677419355,0,0,0,1.61290322580645,3.2258064516129,8.06451612903226,1.61290322580645,0,0,1.61290322580645,11.2903225806452,4.83870967741936,0,0,0,3.2258064516129
私立,實用技能學程,動力機械群,1250,22,9,150,9,3,37,48,104,73,2,0,3,157,8,30,2,2,4,47,56.8,1.76,0.72,12,0.72,0.24,2.96,3.84,8.32,5.84,0.16,0,0.24,12.56,0.64,2.4,0.16,0.16,0.32,3.76
私立,實用技能學程,電機與電子群,392,12,0,9,3,1,4,12,3,9,1,0,0,0,0,25,0,0,0,15,23.9795918367347,3.06122448979592,0,2.29591836734694,0.76530612244898,0.255102040816327,1.02040816326531,3.06122448979592,0.76530612244898,2.29591836734694,0.255102040816327,0,0,0,0,6.37755102040816,0,0,0,3.8265306122449
私立,實用技能學程,商業與管理群,800,2,4,27,5,1,9,49,11,56,5,2,2,19,11,26,5,4,17,32,35.875,0.25,0.5,3.375,0.625,0.125,1.125,6.125,1.375,7,0.625,0.25,0.25,2.375,1.375,3.25,0.625,0.5,2.125,4
私立,實用技能學程,設計群,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
私立,實用技能學程,農業群,14,1,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,50,7.14285714285714,0,7.14285714285714,0,0,0,7.14285714285714,0,14.2857142857143,0,0,0,0,7.14285714285714,0,0,0,0,7.14285714285714
私立,實用技能學程,食品群,267,1,0,9,2,0,0,4,6,27,0,0,2,4,1,1,0,0,5,12,27.7153558052434,0.374531835205993,0,3.37078651685393,0.749063670411985,0,0,1.49812734082397,2.24719101123596,10.1123595505618,0,0,0.749063670411985,1.49812734082397,0.374531835205993,0.374531835205993,0,0,1.87265917602996,4.49438202247191
私立,實用技能學程,餐旅群,3541,17,6,72,14,1,43,99,30,833,8,1,3,22,23,69,3,7,43,123,40.0169443659983,0.480090369951991,0.169443659983056,2.03332391979667,0.395368539960463,0.028240609997176,1.21434622987857,2.79582038972042,0.847218299915278,23.5244281276476,0.225924879977407,0.028240609997176,0.084721829991528,0.621293419937871,0.649534029935047,1.94860208980514,0.084721829991528,0.197684269980232,1.21434622987857,3.47359502965264
私立,實用技能學程,美容造型群,1187,2,2,17,4,0,0,52,7,67,3,4,1,165,31,5,5,2,63,147,48.6099410278012,0.16849199663016,0.16849199663016,1.43218197135636,0.33698399326032,0,0,4.38079191238416,0.58972198820556,5.64448188711036,0.25273799494524,0.33698399326032,0.08424599831508,13.9005897219882,2.61162594776748,0.4212299915754,0.4212299915754,0.16849199663016,5.30749789385004,12.3841617523168
私立,進修部(學校),普通科,217,0,0,0,0,0,0,6,0,3,0,4,2,0,31,0,0,0,2,5,24.4239631336406,0,0,0,0,0,0,2.76497695852535,0,1.38248847926267,0,1.84331797235023,0.921658986175115,0,14.2857142857143,0,0,0,0.921658986175115,2.30414746543779
私立,進修部(學校),機械群,169,0,0,43,0,0,11,9,8,14,1,0,1,7,1,1,0,0,7,9,66.2721893491124,0,0,25.4437869822485,0,0,6.50887573964497,5.32544378698225,4.73372781065089,8.28402366863905,0.591715976331361,0,0.591715976331361,4.14201183431953,0.591715976331361,0.591715976331361,0,0,4.14201183431953,5.32544378698225
私立,進修部(學校),動力機械群,727,6,0,143,8,24,28,32,27,46,2,3,0,73,20,0,0,0,33,54,68.6382393397524,0.825309491059147,0,19.6698762035763,1.10041265474553,3.30123796423659,3.85144429160935,4.40165061898212,3.71389270976616,6.3273727647868,0.275103163686382,0.412654745529574,0,10.041265474553,2.75103163686382,0,0,0,4.53920220082531,7.42778541953232
私立,進修部(學校),電機與電子群,761,5,5,61,17,1,23,25,19,73,12,20,9,35,29,2,0,1,44,68,59.0013140604468,0.657030223390276,0.657030223390276,8.01576872536137,2.23390275952694,0.131406044678055,3.02233902759527,3.28515111695138,2.49671484888305,9.59264126149803,1.57687253613666,2.6281208935611,1.1826544021025,4.59921156373193,3.8107752956636,0.26281208935611,0,0.131406044678055,5.78186596583443,8.93561103810775
私立,進修部(學校),商業與管理群,2088,24,2,175,34,1,52,137,70,199,29,24,12,47,116,11,1,18,94,143,56.9444444444444,1.14942528735632,0.095785440613027,8.38122605363985,1.62835249042146,0.047892720306513,2.4904214559387,6.56130268199234,3.35249042145594,9.53065134099617,1.38888888888889,1.14942528735632,0.574712643678161,2.25095785440613,5.55555555555556,0.526819923371648,0.047892720306513,0.862068965517241,4.50191570881226,6.84865900383142
私立,進修部(學校),外語群,311,0,0,13,0,0,2,21,9,29,1,1,0,4,14,0,0,4,21,25,46.3022508038585,0,0,4.18006430868167,0,0,0.643086816720257,6.7524115755627,2.89389067524116,9.32475884244373,0.321543408360129,0.321543408360129,0,1.28617363344051,4.5016077170418,0,0,1.28617363344051,6.7524115755627,8.03858520900322
私立,進修部(學校),設計群,416,0,0,7,2,0,14,28,4,39,7,3,2,27,19,2,0,2,29,30,51.6826923076923,0,0,1.68269230769231,0.480769230769231,0,3.36538461538462,6.73076923076923,0.961538461538462,9.375,1.68269230769231,0.721153846153846,0.480769230769231,6.49038461538462,4.56730769230769,0.480769230769231,0,0.480769230769231,6.97115384615385,7.21153846153846
私立,進修部(學校),家政群,1420,8,0,19,6,0,9,35,5,103,5,3,1,110,67,0,0,31,151,378,65.5633802816901,0.563380281690141,0,1.33802816901408,0.422535211267606,0,0.633802816901409,2.46478873239437,0.352112676056338,7.25352112676056,0.352112676056338,0.211267605633803,0.070422535211268,7.74647887323944,4.71830985915493,0,0,2.1830985915493,10.6338028169014,26.6197183098592
私立,進修部(學校),餐旅群,4183,43,3,290,52,9,73,253,176,880,32,34,19,82,176,16,4,21,181,389,65.3358833373177,1.02797035620368,0.071718862060722,6.93282333253646,1.24312694238585,0.215156586182166,1.7451589768109,6.04829070045422,4.20750657422902,21.0375328711451,0.765001195314368,0.812813770021516,0.454219459717906,1.96031556299307,4.20750657422902,0.382500597657184,0.095625149414296,0.502032034425054,4.32703801099689,9.29954578054028
私立,進修部(學校),藝術群,150,0,0,15,3,0,1,12,9,28,1,0,0,3,7,0,0,0,11,9,66,0,0,10,2,0,0.666666666666667,8,6,18.6666666666667,0.666666666666667,0,0,2,4.66666666666667,0,0,0,7.33333333333333,6
